60181       1380    3.59
60241   1376    3.58
60301   1379    3.59
60361       1376    3.58
60421   1371    3.57
60481       1381    3.59
60541   1380    3.59
60601   1371    3.57
60661   1378    3.59
60721       1375    3.58
60781       1371    3.57
60841   1376    3.58
60901   1376    3.58
60961   1376    3.58
61021   1371    3.57
61081   1376    3.58
61141       1371    3.57
61201   1375    3.58
61261   1373    3.57
61321   1376    3.58
61381   1376    3.58
61441       1374    3.58
61501   1371    3.57
61561   1378    3.59
61621   1373    3.57
61681   1376    3.58
61861   1365    3.55
61921   1371    3.57
61981   1372    3.57
62041   1376    3.58
62101   1371    3.57
62281   1371    3.57
62341   1376    3.58
62401   1373    3.57
62461   1370    3.57
62521   1375    3.58
62581   1374    3.58
62641   1370    3.57
62701   1367    3.56
62761   1376    3.58
62821   1367    3.56
62881       1369    3.56
63001       1372    3.57
63121   1368    3.56
63181   1367    3.56
63241   1371    3.57
63301   1376    3.58
63361       1369    3.56
63421   1375    3.58
63481   1370    3.57
63541   1372    3.57
63601   1374    3.58
63661       1369    3.56
63721   1372    3.57
63781   1377    3.58
63841       1370    3.57
63901   1368    3.56
63961   1365    3.55
64081   1372    3.57
64141   1372    3.57
64261   1367    3.56
64321       1376    3.58
64441   1369    3.56
64501   1363    3.55
64561   1369    3.56
64621   1372    3.57
64681   1367    3.56
64741   1370    3.57
64801       1371    3.57
64861   1367    3.56
64921       1363    3.55
64981   1372    3.=7
65041   1365    3.55
65101   1367    3.56
65161   1369    3.56
65221       1364    3.55
65281   1368    3.56
65341   1371    3.57
65401   1372    3.57
65461   1368    3.56
65521   1366    3.55
65581   1371    3.57
65641   1370    3.57
65701       1375    3.58
65761       1371    3.57
65821   1372    3.57
65881       1372    3.57
65941   1370    3.57
66121   1370    3.57
66181   1359    3.54
66241   1366    3.55
66301   1362    3.54
66361   1363    3.55
66421   1366    3.55
66481   1365    3.55
66541   1371    3.57
66601   1371    3.57
66661   1369    3.56
66721   1366    3.55
66781   1364    3.55
66841   1363    3.55
66901   1362    3.54
66961   1362    3.54
67021   1367    3.56
67081       1368    3.56
67141   1361    3.54
67201   1366    3.55
67261   1368    3.56
67321   1367    3.56
67381   1367    3.56
67441   1365    3.55
67501   1367    3.56
67561   1366    3.55
67621   1372    3.57
67681       1365    3.55
67741   1370    3.57
67801   1364    3.55
67861   1364    3.55
67921   1364    3.55
67981       1369    3.56
68041       1370    3.57
68161   1368    3.56
68221   1367    3.56
68281   1369    3.56
68341   1365    3.55
68401   1367    3.56
68461       1368    3.56
68641       1361    3.54
68701   1368    3.56
68761   1367    3.56
68821   1363    3.55
68881   1363    3.55
68941       1364    3.55
69001   1364    3.55
69061   1368    3.56
69121   1361    3.54
69181   1363    3.55
69241       1361    3.54
69301       1361    3.54
69361   1368    3.56
69421   1366    3.55
69481       1358    3.53
69541   1365    3.55
69601       1361    3.54
69661   1366    3.55
69721   1363    3.55
69781   1362    3.54
69841   1363    3.55
69901   1360    3.54
69961   1366    3.55
70021       1363    3.55
70081   1362    3.54
70201   1367    3.56
70261   1361    3.54
70321   1364    3.55
70381   1361    3.54
70441   1363    3.55
70501       1361    3.54
70561   1361    3.54
70621   1360    3.54
70681   1361    3.54
70741   1368    3.56
70801   1360    3.54
70861   1365    3.55
70921   1364    3.55
70981       1360    3.54
71041   1368    3.56
71101   1372    3.57
71161       1359    3.54
71221   1364    3.55
71281   1362    3.54
71341       1362    3.54
71401   1359    3.54
71461   1360    3.54
71521   1361    3.54
71581   1359    3.54
71641   1359    3.54
71701   1359    3.54
71761   1368    3.56
71941   1359    3.54
72001   1363    3.55
72061   1359    3.54
72121       1361    3.54
72301   1363    3.55
72361   1362    3.54
72421       1360    3.54
72481       1361    3.54
72541   1360    3.54
72601   1366    3.55
72661   1364    3.55
72721       1362    3.54
72781   1360    3.54
72841   1360    3.54
72901   1362    3.54
72961   1363    3.55
73021   1364    3.55
73081       1359    3.54
73141   1356    3.53
73201   1360    3.54
73321   1360    3.54
73381   1359    3.54
73441       1368    3.56
73501   1354    3.52
73561   1357    3.53
73621   1359    3.54
73681   1360    3.54
73741   1359    3.54
73801   1364    3.55
73921   1355    3.53
73981       1353    3.52
74041   1364    3.55
74101       1365    3.55
74161   1351    3.52
74221   1360    3.54
74281       1356    3.53
74341       1357    3.53
74401       1362    3.54
74461   1357    3.53
74521       1361    3.54
74581       1359    3.54
74641   1363    3.55
74701       1360    3.54
74761       1357    3.53
74821       1354    3.52
74881   1355    3.53
74941   1351    3.52
75001   1361    3.54
75061       1360    3.54
75121   1357    3.53
75181       1356    3.53
75241       1354    3.52
75301   1356    3.53
75361       1357    3.53
75421       1353    3.52
75481   1360    3.54
75541   1354    3.52
75601   1359    3.54
75661   1356    3.53
75721   1356    3.53
75781   1356    3.53
75841   1356    3.53
75901   1356    3.53
75961       1353    3.52
76081   1357    3.53
76141   1351    3.52
76201   1356    3.53
76261   1356    3.53
76321   1358    3.53
76381   1354    3.52
76441   1357    3.53
76501       1356    3.53
76561       1354    3.52
76621   1354    3.52
76681   1354    3.52
76861       1356    3.53
76921       1351    3.52
77041   1356    3.53
77161   1354    3.52
77221   1353    3.52
77281       1354    3.52
77341   1354    3.52
77401       1356    3.53
77461       1357    3.53
77521   1358    3.53
77581       1352    3.52
77641   1347    3.51
77701   1349    3.51
77761   1353    3.52
77821   1357    3.53
77881   1348    3.51
77941   1351    3.52
78001       1355    3.53
78061   1364    3.55
78121   1351    3.52
78181   1347    3.51
78241       1352    3.52
78301   1353    3.52
78361   1350    3.51
78421   1351    3.52
78481       1356    3.53
78541   1355    3.53
78601   1351    3.52
78661   1351    3.52
78721   1352    3.52
78781   1353    3.52
78841   1348    3.51
78901       1352    3.52
78961   1352    3.52
79021   1354    3.52
79081       1352    3.52
79141   1347    3.51
79201   1351    3.52
79261   1354    3.52
79321   1356    3.53
79381   1353    3.52
79441   1347    3.51
79501   1353    3.52
79561   1346    3.50
79741       1349    3.51
79801   1350    3.51
79861   1352    3.52
79921   1344    3.50
79981   1352    3.52
80041   1347    3.51
80101   1352    3.52
80161   1349    3.51
80221   1343    3.50
80281   1350    3.51
80341       1348    3.51
80401   1348    3.51
80461   1350    3.51
80521       1350    3.51
80581   1349    3.51
80761       1350    3.51
80821   1346    3.50
80881   1348    3.51
80941   1348    3.51
81001   1348    3.51
81061   1348    3.51
81121   1343    3.50
81181   1347    3.51
81241   1348    3.51
81301       1345    3.50
81361   1347    3.51
81421   1351    3.52
81481       1345    3.50
81541   1345    3.50
81601   1349    3.51
81661   1347    3.51
81721   1351    3.52
81781   1346    3.50
81841       1343    3.50
81901   1346    3.50
81961       1348    3.51
82081   1343    3.50
82141   1343    3.50
82201       1348    3.51
82261       1344    3.50
82321   1344    3.50
82501   1347    3.51
82561       1347    3.51
82621       1344    3.50
82681       1347    3.51
82741   1343    3.50
82801       1341    3.49
82861   1348    3.51
82921   1341    3.49
82981   1348    3.51
83041   1344    3.50
83101   1339    3.48
83161   1349    3.51
83221       1342    3.49
83281   1348    3.51
83341   1349    3.51
83401       1347    3.51
83461   1341    3.49
83521   1343    3.50
83581   1339    3.48
83641   1345    3.50
83701   1347    3.51
83761   1342    3.49
83821   1343    3.50
83881   1353    3.52
83941   1342    3.49
84241   1338    3.48
84301   1344    3.50
84361   1344    3.50
84421   1341    3.49
84481       1341    3.49
84541   1343    3.50
84601   1337    3.48
84661   1340    3.49
84721   1343    3.50
84781   1344    3.50
84841   1345    3.50
84901   1344    3.50
84961   1342    3.49
85021   1344    3.50
85081   1344    3.50
85141       1346    3.50
85201   1339    3.48
85261   1338    3.48
85321   1339    3.48
85381   1346    3.50
85441   1333    3.47
85501   1345    3.50
85561   1341    3.49
85621   1342    3.49
85681   1343    3.50
85741   1340    3.49
85801   1344    3.50
85861   1344    3.50
85921   1341    3.49
85981       1342    3.49
89221   1331    3.46
89341   1336    3.48
89401   1334    3.47
89461   1337    3.48
89641   1328    3.46
89881   1336    3.48
89941   1336    3.48
90001   1336    3.48
90061   1331    3.46
90121   1331    3.46
90181   1337    3.48
90241   1335    3.47
90303   1330    3.46
90361   1336    3.48
90421   1330    3.46
90481   1323    3.44
90541   1329    3.46
90601       1328    3.46
90661   1327    3.45
90781   1333    3.47
90901   1329    3.46
90961   1331    3.46
91141   1330    3.46
91321   1330    3.46
91441   1333    3.47
91561   1329    3.46
91621   1331    3.46
91801   1328    3.46
91861   1332    3.47
91921   1327    3.45
91981   1331    3.46
92041   1324    3.45
92101   1327    3.45
92161   1323    3.44
92221   1327    3.45
92281   1327    3.45
92341   1319    3.43
92401   1327    3.45
92461   1325    3.45
92521   1321    3.44
92581   1324    3.45
92641       1330    3.46
92701   1324    3.45
92761   1323    3.44
92821   1328    3.46
92881   1328    3.46
92941   1324    3.45
93001   1326    3.45
93061   1326    3.45
93121   1326    3.45
93181   1330    3.46
93241   1327    3.45
93301       1322    3.44
93361   1322    3.44
93421   1320    3.44
93481   1327    3.45
93541   1324    3.45
93601   1320    3.44
93662   1328    3.46
93722   1328    3.46
93782       1327    3.45
93842       1327    3.45
93902   1322    3.44
93962   1323    3.44
94022   1319    3.43
94082   1322    3.44
94142   1316    3.42
94202   1321    3.44
94262   1324    3.45
94322   1326    3.45
94382   1324    3.45
94442   1323    3.44
94502   1320    3.44
94562   1324    3.45
94622   1324    3.45
94682   1318    3.43
94742       1317    3.43
94802       1321    3.44
94862   1325    3.45
94922   1321    3.44
94982   1326    3.45
95102   1319    3.43
95162       1320    3.44
95222   1320    3.44
95282   1324    3.45
95462   1315    3.42
95522   1319    3.43
95582   1318    3.43
95642   1319    3.43
95702   1320    3.44
95762   1325    3.45
95822   1324    3.45
95882   1319    3.43
95942   1320    3.44
96002   1321    3.44
96062   1321    3.44
96122   1319    3.43
96182   1328    3.46
96242   1317    3.43
96302   1320    3.44
96362   1317    3.43
96422   1311    3.41
96482   1311    3.41
96542   1320    3.44
96602   1320    3.44
96662   1317    3.43
96722   1319    3.43
96782       1311    3.41
96842   1313    3.42
96902   1316    3.42
96962       1313    3.42
97082   1318    3.43
97142       1314    3.42
97204   1310    3.41
97262   1311    3.41
97322   1312    3.41
97442   1309    3.41
97502   1311    3.41
97562   1321    3.44
97622   1312    3.41
97682       1317    3.43
97742   1313    3.42
97862   1312    3.41
97922   1320    3.44
98042   1317    3.43
98102       1312    3.41
98162       1313    3.42
98222   1313    3.42
98282       1308    3.40
